year,artists,danceability,explicit,id,loudness,name,popularity,release_date,speechiness
2017,['lil baby'],0.877,1,5BbdKBZO0TH0GhfxUfyhL9,-5.426,freestyle,1,2017-12-01,0.0706
2012,['john mayer'],0.7709999999999999,0,1aiDlPLPljMFUylWjMZras,-12.155999999999999,something like olivia,1,2012-05-18,0.0374
2020,['ajr'],0.74,0,53BHUFdQphHiZUUG3nx9zn,-6.233,bang!,1,2020-02-12,0.0507
2008,['jj lin'],0.523,0,69lAYqbyHL1A0gctdLd9WV,-7.771,醉赤壁,1,2008-10-18,0.0271
2012,"['kendrick lamar', 'dr. dre']",0.342,1,1wf4LnpdAhLaoI2WwYDKAE,-4.4319999999999995,compton,0,2012,0.415
2017,['the chainsmokers'],0.6459999999999999,0,15vzANxN8G9wWfwAJLLMCg,-6.763,paris,1,2017-01-13,0.031
2007,['carrie underwood'],0.395,0,44xWtabQzBHKXxD0UVLSNQ,-3.154,last name,1,2007-10-23,0.109
2005,['los rieleros del norte'],0.665,0,4k8tSR5P1rqtfNjGLVZqqm,-5.987,simón blanco,0,2005-11-29,0.0415
2006,['pepper'],0.69,0,79bCYp9aWLSsgiBCKzkqxw,-5.439,nice time,0,2006-10-03,0.0284
2017,"['john craigie', 'gregory alan isakov']",0.455,0,27ytYULTu6QSZBhGaOKq9i,-10.265,i am california,1,2017-01-27,0.0307
2009,"['hurricane chris', 'superstarr']",0.7090000000000001,1,63XXvHR6FfiRDk5lKNNCMI,-5.905,halle berry (she's fine),0,2009-12-18,0.134
2016,['the monkees'],0.738,0,1XxRYmDKuABtbtCozx3pA2,-9.749,me & magdalena,1,2016-05-27,0.0295
2011,['flo rida'],0.706,0,3NcO4jGK1Opb5ea0mYLpxb,-4.444,good feeling,1,2011-08-29,0.0688
2010,"['c-murder', 'magic', 'snoop dogg']",0.821,1,6SSJcmQgBEvHqqCivyVfqG,-3.1719999999999997,down for my niggaz,0,2010-01-01,0.266
2005,['kenny chesney'],0.509,0,0UgHkodbptL6XQBfT5HOK1,-6.1320000000000014,you save me,0,2005-11-07,0.0299
2002,['mijares'],0.521,0,55JKv6bv8vFE1X1rG4f0g9,-10.755,para amarnos más,1,2002-01-01,0.0349
2011,['ellie goulding'],0.6829999999999999,0,5qftsSFD6Qgndcx13SSqQj,-6.1320000000000014,lights - single version,0,2011-01-01,0.0353
2006,['arctic monkeys'],0.348,0,0ZRrJTPXDToRJ2iLo9oLrW,-4.758,when the sun goes down,1,2006-02-21,0.19899999999999998
2002,['eminem'],0.9009999999999999,1,0x60P5taxdI5pcGbqbap6S,-4.5089999999999995,business,1,2002-05-26,0.19899999999999998
2016,['wild rivers'],0.705,0,0a4rkBrO9C3BOPWullYPIM,-10.765,speak too soon,1,2016-04-16,0.0727
2012,['stick figure'],0.659,0,4BG3BJjZ6g2tMOiFaawWEP,-6.449,heartland,0,2012-06-15,0.0469
2005,['paramore'],0.519,0,2itu79WbZhUCHX4jg0fyAd,-3.929,never let this go,0,2005-07-26,0.0447
2009,['andré rieu'],0.23600000000000002,0,29lZKytTb56zzAwryJ3X38,-13.578,"love theme (from ""romeo and juliet"")",1,2009-01-01,0.0378
2020,['bts'],0.8079999999999999,0,3r9FFjLrAIQjoR8pSHVPC9,-3.1060000000000003,outro : ego,1,2020-02-21,0.0958
2020,['j balvin'],0.8959999999999999,0,7xc7jMuj8gw2rRsnAobfrT,-4.232,sigo extrañándote,0,2020-11-20,0.21
2015,['los alegres de la sierra'],0.807,0,6Hty8znmEsdxuyPl4xg9HC,-7.566,la yaquesita,1,2015-12-10,0.0421
2011,['the muppets'],0.526,0,1SJ4ycWow4yz6z4oFz8NAG,-7.673999999999999,rainbow connection,1,2011-11-21,0.0278
2020,['lee brice'],0.575,0,1ATvZTCBsBo7tL6YwHUc1m,-6.607,don't need no reason,1,2020-11-20,0.0362
2016,"[""olivia o'brien""]",0.5539999999999999,0,0AxuvWeoEODrAkPJQ5X0ls,-10.329,trust issues,1,2016-08-12,0.0555
2003,"['freeway', 'peedi crakk']",0.768,1,3dSsqTvkWZLQ7V4y4ftFgV,-2.798,flipside,0,2003-01-01,0.36
2011,['tyler childers'],0.522,0,4xZljL5IASNZZLhP38SIaD,-14.027000000000001,junction city queen,0,2011-10-11,0.0317
2006,['incubus'],0.594,0,4bCNuJYfnWglrBsd9s9LDE,-5.364,oil and water,0,2006-11-28,0.0329
2009,['demi lovato'],0.585,0,33RJ3P6wc0B0FIyDalhNTv,-5.252999999999999,here we go again,1,2009-01-01,0.04
2016,"['excision', 'space laces']",0.58,0,6srThv0baveLRq4do7nRGB,-3.0380000000000003,throwin' elbows,1,2016-10-25,0.5670000000000001
2001,['death cab for cutie'],0.588,0,4dPlgfKgfGe8oVVIoaV0rj,-7.474,blacking out the friction,0,2001-10-09,0.042
2009,['carrie underwood'],0.545,0,0FvYbfE2siVMEoXM8j0p5u,-5.606,someday when i stop loving you,0,2009,0.0275
2006,['blue october'],0.4920000000000001,0,3BzcdNQWklxkxsj4EFRhec,-5.2,you make me smile,0,2006-01-01,0.0271
2003,['blue october'],0.5489999999999999,0,4ojdInpwKppwN4cytKYaBa,-5.777,calling you - edit,0,2003-01-01,0.0345
2013,['arcade high'],0.395,0,02fSxVKwfRglhkXt03wVJg,-8.446,outrun this!,0,2013-06-24,0.0392
2003,"['people under the stairs', 'camel mc']",0.847,0,5vh9GfhmvKwEGN7uCwtGwp,-3.2030000000000003,acid raindrops,0,2003-06-02,0.272
2020,"['a boogie wit da hoodie', 'lil uzi vert']",0.512,1,1njRzdfGNUY2RZU0lVO787,-6.553,reply (feat. lil uzi vert),1,2020-02-14,0.0808
2008,['sugarland'],0.6409999999999999,0,1I66zFfRohnb8kwJV3vrV4,-3.843,it happens,0,2008-01-01,0.0483
2003,['kenny g'],0.26899999999999996,0,5U1K5WABwd5WF63b1Nd7ej,-6.3260000000000005,"my heart will go on (love theme from ""titanic"")",0,2003-06-10,0.0314
2012,"['omarion', 'wale']",0.5489999999999999,1,4k3m5jtjErernuKolqKyt2,-6.766,m.i.a.,0,2012-06-22,0.19899999999999998
2006,['j dilla'],0.54,1,5949putHlm20yDcbAtK75m,-8.115,waves,0,2006-02-07,0.28
2012,['vacationer'],0.515,0,4IiLUcJ9MOMXMGNv9zXxY1,-4.64,good as new,0,2012-03-20,0.0665
2000,['lara fabian'],0.32899999999999996,0,48f9zJZNKuFwC2wfTGwmfJ,-9.854,adagio,0,2000-05-26,0.0302
2006,['gnarls barkley'],0.562,0,3y9p60VKSjscT2M2de0uz8,-2.448,smiley faces,0,2006-05-02,0.0367
2017,"['calvin harris', 'frank ocean', 'migos']",0.736,1,6gpcs5eMhJwax4mIfKDYQk,-3.299,slide (feat. frank ocean & migos),1,2017-02-24,0.0545
2008,['mother mother'],0.722,0,7owLKqcmqT3IS0oHyIND6F,-4.348,body of years,0,2008-09-23,0.0339
2002,['bob marley & the wailers'],0.941,0,4aUCPal9bxTnQkEfdIY6sG,-11.029000000000002,jamming,1,2002-01-01,0.282
2004,"['the game', '50 cent']",0.863,0,5zpRUOb6J84IPBtshq2RO0,-7.127999999999999,how we do,0,2004-01-01,0.265
2007,['band of horses'],0.752,0,7kDhGzc1hgkQQyzpvBmKcX,-5.776,the general specific,0,2007-10-09,0.0279
2003,['costumbre'],0.682,0,6dAeA3F97pOnsePARX6cug,-8.427999999999999,como olvidarte,0,2003-03-25,0.0842
2013,['bo burnham'],0.764,1,0QMiI7yf8rHfwdfvJIgvrE,-6.0329999999999995,nerds - studio,0,2013-12-17,0.106
2006,['snow patrol'],0.38,0,4Qz2UOSuIpPg73vQ8XObif,-7.165,make this go on forever,0,2006-01-01,0.0295
2007,['five finger death punch'],0.565,1,3uzcQuFBAiUWUKt8TI87jp,-4.937,meet the monster,0,2007-07-31,0.11699999999999999
2018,['dylan scott'],0.541,0,3sfJXqWV7sr2aQiSaahbZc,-5.235,eastside,1,2018-12-14,0.0457
2002,['triny y la leyenda de tuzantla mich.'],0.581,0,57CJVj6BlbJN33nIiF0ex1,-9.472000000000001,era casada,0,2002-09-05,0.188
2012,['king lil g'],0.72,1,7yE1PCMfaBLttuyShyCPxi,-9.852,narco corridos,0,2012-05-05,0.264
2001,['gorillaz'],0.764,0,2acy7zzNEjWMpY6mg91h5N,-12.735999999999999,dracula,0,2001,0.0356
2014,['paloma faith'],0.5660000000000001,0,62ke5zFUJN6RvtXZgVH0F8,-4.527,only love can hurt like this,1,2014-03-10,0.0815
2004,['feist'],0.542,0,62pFpiU3Ipcxlwv7rcG3a1,-13.530999999999999,let it die,0,2004-01-01,0.0439
2020,['the weeknd'],0.532,1,5ciyqWW5YuGqF4Avu7uwry,-9.312999999999999,nothing compares - bonus track,1,2020-04-03,0.0352
2014,"['rune rk', 'firebeatz']",0.636,0,6lYdV7rTtv3dVpQ89htlRU,-2.862,calabria - firebeatz remix,1,2014-10-27,0.0702
2014,['moose blood'],0.3720000000000001,0,2HQY0sXTrBJCuxqJxbeMWB,-12.633,cherry,1,2014-10-07,0.0336
2020,"['future', 'lil uzi vert']",0.866,1,0NfbJvgf9mmdnoyzxNf46H,-6.641,bought a bad bitch,1,2020-11-13,0.0646
2000,['david bauer'],0.593,0,0ciAqRdIpOfhRfuCPzbyq0,-25.555,it is well with my soul,0,2000,0.0462
2014,['tycho'],0.552,0,2qC1sUo8xxRRqYsaYEdDuZ,-5.767,awake,1,2014-03-18,0.0353
2019,['sonder'],0.429,0,3a3dQOO19moXPeTt2PomoT,-9.017000000000001,what you heard,1,2019-02-22,0.0327
2006,['emancipator'],0.467,0,4qCYYhzI5bCz7JxV7VD4HH,-9.914,anthem,0,2006-12-06,0.0366
2018,['joji'],0.45799999999999996,1,77UXyXy6qie0sOtLdEIH4A,-11.354000000000001,demons,1,2018-02-14,0.15
2009,['the temper trap'],0.531,0,5RoIXwyTCdyUjpMMkk4uPd,-6.812,sweet disposition,1,2009-03-24,0.0439
2015,"['$uicideboy$', 'pouya']",0.8809999999999999,1,0MsOQYWpwActqMERHaQ3Yg,-6.647,muddy blunts,1,2015-09-01,0.0683
2013,['king kendrick'],0.508,0,6LpavSgQBTJmf7KteLNyKI,-6.12,control,0,2013,0.389
2017,['brett young'],0.5820000000000001,0,3T6MAweakkNrMYs8jZIWtg,-6.051,like i loved you,1,2017-02-10,0.0297
2014,['coldplay'],0.495,0,0FMjqbY3aWo1QDbo3GwXib,-9.307,always in my head,1,2014-05-19,0.0259
2005,['michael bublé'],0.341,0,2oqZBBjKNMfl9sdhnvCYgB,-9.471,you don't know me,0,2005-02-07,0.0356
2000,['banda la pirinola'],0.7509999999999999,0,4Djcv4JqssfO38KMrXXKjV,-7.678,si te perdiera,0,2000-07-21,0.0278
2004,['lebo m.'],0.777,0,2ahrqdsWQEbDkZqE7nwbaT,-14.023,"he lives in you - from ""rhythm of the pride lands""",0,2004-01-01,0.0355
2013,['jack johnson'],0.899,0,5WjDmjD39LsFCRRALhorjd,-6.553,i got you,0,2013-01-01,0.038
2016,"['nelly', 'murphy lee', 'diddy']",0.662,0,1lKS7SZQ7r5vOChLwJurmm,-4.749,shake ya tailfeather (feat. p. diddy & murphy lee) - 2016 remaster,1,2016-08-12,0.271
2008,['journey'],0.31,0,5chj8uuGpvkCIG4x3VMAtG,-5.5360000000000005,after all these years,0,2008-06-03,0.0333
2012,"['slash', 'myles kennedy and the conspirators']",0.442,0,7JJ22vCP45tMhZnAH4Sp1e,-5.461,anastasia,0,2012-01-01,0.0445
2007,['f.i.r.'],0.414,0,1b5IRT3iraxjHOsKZx93sW,-5.968999999999999,月牙灣,1,2007-09-28,0.0304
2001,['banda pequeños musical'],0.917,0,3UGGMTCBHy16YGzLbR3SeA,-8.732999999999999,un loco solitario,0,2001,0.0441
2008,['disturbed'],0.46299999999999997,0,5cxp9kjCFyJwzv3lzeX7ku,-6.43,inside the fire,1,2008-04-29,0.0704
2011,['cult to follow'],0.643,0,4I58RPHVzDldHfK3t5HiZA,-3.255,leave it all behind,1,2011-12-20,0.10800000000000001
2012,"['george gershwin', 'alexander string quartet']",0.152,0,2bOqEAbpUbCNeZmkUDJQo2,-23.263,lullaby for string quartet,0,2012-08-14,0.039
2007,['colbie caillat'],0.6970000000000001,0,0rFOs9paloAvEtzwDX1Kmc,-6.662999999999999,bubbly,1,2007-01-01,0.0351
2014,['logic'],0.701,1,5LME7YULt0enp6UAB8VoDn,-5.465,under pressure,1,2014-10-21,0.21899999999999997
2016,['michl'],0.424,0,5JTAGruCIDyRLhKLwFkTnS,-8.374,die trying,1,2016-05-10,0.0777
2002,['cardenales de nuevo león'],0.757,0,4XC7YfQYxDuUa7I287yeWw,-7.737,belleza de cantina,1,2002-01-01,0.0445
2009,['duelo'],0.6609999999999999,0,1rbo24aGVuICTyvOc6oXCd,-7.8610000000000015,necesito más de ti,0,2009,0.0576
2010,['wavves'],0.373,0,1CHL6sjDwpivvA4LE0lsww,-2.1959999999999997,king of the beach,0,2010,0.10400000000000001
2001,['david pabon'],0.7090000000000001,0,1ngWLwko1GnliVV9kHj4CC,-6.669,caradura,0,2001-06-12,0.0371
2007,['alicia keys'],0.644,0,6IwKcFdiRQZOWeYNhUiWIv,-5.416,no one,1,2007-11-09,0.0286
2005,['gojira'],0.171,0,0dPtOlVrqvkg6cstMNxckp,-2.541,global warming,0,2005,0.0591
2004,"['cartel de santa', 'julieta venegas']",0.743,1,2hHpxsF9kvHNugYXt9cH8x,-4.041,el dolor del micro (feat. julieta venegas),1,2004-07-28,0.043
2000,['the jackson 5'],0.725,0,01gwPP2h3ajRnqiIphUtR7,-7.84,abc,1,2000-01-01,0.0393
2006,['tv on the radio'],0.363,0,03wKMRNYVvw6s9nm4I4jUS,-5.0710000000000015,wolf like me,1,2006-01-01,0.0429
2007,['aleks syntek'],0.475,0,1AAjTcCp9v9g8bQM4fJDiF,-4.9460000000000015,intocable,1,2007-01-01,0.0294
2008,"['dean evenson', 'jonathan kramer', 'scott huckabay']",0.27399999999999997,0,0I6tw6cWhpgkofPOkOzvDN,-21.896,sacral chakra - creative union,0,2008-06-10,0.0307
2001,['s club 7'],0.8220000000000001,0,4dzreTCcGVgeF1vCcd22AC,-6.132999999999999,don't stop movin',1,2001-11-26,0.0329
2015,"['just a gent', 'nghtmre']",0.574,0,3mof6Z6vz6gonsuIEQXank,-8.267000000000001,limelight (nghtmre remix),1,2015-10-12,0.0446
2006,['banda el recodo'],0.511,0,2b4GVETj0BprQPrmSqmZwf,-2.37,dos botellas de mezcal,1,2006-01-01,0.0516
2010,['jack johnson'],0.706,0,5cdCm7mCN3kGVuLHDCX7It,-11.282,no good with faces,1,2010-01-01,0.0267
2015,"['la sonora dinamita', 'alvaro pava']",0.737,0,2CDRN63zTTYC4hnMgjOFCz,-9.032,mil horas,0,2015-07-01,0.0388
2013,['brick + mortar'],0.512,0,7Dgt0TvvmEnKMRBoU8GF3C,-4.855,terrible things,1,2013-01-01,0.134
2009,['great white'],0.449,0,1PN7Ax4uQf1OP5ULW8XANp,-7.068,kick start my heart,0,2009-02-01,0.0865
2004,['keith urban'],0.589,0,2jwaErbghhcia4JqUYWz3g,-3.197,days go by,1,2004-01-01,0.0365
2010,['alan jackson'],0.623,0,3eSwvMfSA0Fyku6Ak5JEw0,-9.537,where were you (when the world stopped turning),1,2010-11-19,0.0316
2005,['disturbed'],0.5529999999999999,0,4ClGNWLK9vZMBtO0CpnyOE,-3.7030000000000003,land of confusion,1,2005-09-19,0.0925
2014,['jóhann jóhannsson'],0.42100000000000004,0,5fJD7wh9yoSTpl9d5rgl7l,-17.703,the theory of everything,1,2014-11-04,0.0408
2000,['r. kelly'],0.737,0,7cFQFr1VpkSp3BTIn7X719,-7.784,feelin' on yo booty,0,2000-11-07,0.0528
2001,['afroman'],0.9740000000000001,1,3MQmQowCMVhepBDEsuBXIm,-6.849,palmdale,0,2001-08-28,0.34
2017,['khai dreams'],0.35,0,0QMCxc6dP8ObzoJExJd5oc,-13.14,fantasy,1,2017-08-26,0.131
2011,['the judds'],0.565,0,1KNNTdw7SzJ90p6RXq4kGE,-8.124,grandpa (tell me 'bout the good old days),1,2011-04-05,0.031
2019,['dosem'],0.684,0,4EfkEFDaZO8muZevVtXDTC,-8.039,not leaving,0,2019-12-18,0.0498
2017,"['keala settle', 'the greatest showman ensemble']",0.284,0,45aBsnKRWUzhwbcqOJLwfe,-7.276,this is me,1,2017-12-08,0.18600000000000005
2016,['gallant'],0.38,0,1gXBi2I04CLJkTQnhNfEJT,-5.526,weight in gold,1,2016-05-04,0.0962
2015,['babymetal'],0.616,0,17ZOICUf4FYlzOAQajt3rN,-1.598,gimme chocolate!!,1,2015-05-12,0.0832
2014,['witt lowry'],0.664,1,67HRSCGK3ZQIxb3Spr1cHQ,-10.829,kindest regards,1,2014-08-02,0.273
2007,['beirut'],0.4370000000000001,0,4JvclO8lNugobD1afavcYS,-9.552,nantes,1,2007-10-08,0.0426
2000,['gary valenciano'],0.498,0,31Z8a8TVSOK5qMtkCfp05m,-12.46,lead me lord,1,2000,0.0299
2000,['shirley bassey'],0.555,0,2w4vN7AiWqmwDl5Mk1La61,-7.739,jezahel - 2000 remaster,0,2000-08-07,0.0361
2006,['rise against'],0.573,0,7lg0XrvUawyMBRv13zwALu,-3.846,under the knife,0,2006-01-01,0.0653
2018,"['lil skies', 'rich the kid']",0.7290000000000001,1,7ms3VzLTfr7fXNOqA4Mkx9,-8.06,creeping (feat. rich the kid),1,2018-03-23,0.25
2007,['the staple singers'],0.846,0,5YLnfy7R2kueN0BRPkjiEG,-8.372,i'll take you there,1,2007-01-01,0.0439
2017,['gabrielle aplin'],0.6409999999999999,0,4NkIYlfobkqS2hALHTIUV9,-6.97,waking up slow - piano version,1,2017-09-01,0.0364
2018,['rm'],0.447,0,4dF0mDPTlpjThf1mJyK83B,-13.754000000000001,tokyo,1,2018-10-22,0.0342
2011,['chevelle'],0.515,0,6sREV6MpLHTqcOmBK5mvYF,-4.582,face to the floor,1,2011-12-06,0.0511
2014,"['william onyeabor', 'hot chip']",0.8340000000000001,0,6G2M6vvToPz12ghZpeJSGe,-10.062000000000001,atomic bomb - william onyeabor vs. hot chip,0,2014-05-06,0.0439
2003,"['stephen schwartz', 'kristin chenoweth', 'idina menzel', 'stephen oremus', 'alex lacamoire']",0.261,0,46UIRyvRZx9TW5Y5jz13Y8,-14.075999999999999,"for good - from ""wicked"" original broadway cast recording/2003",0,2003-01-01,0.0409
2013,"['dee jay silver', 'alabama', 'nappy roots']",0.48,0,2wJ9pb5Aj7v7yWUnLftFUt,-4.5280000000000005,dixieland delight (dee jay silver mix) (feat. nappy roots),0,2013-06-04,0.0567
2010,['wiz khalifa'],0.5589999999999999,1,2KxeQSQp0CnS9IJGRh6YGJ,-6.678,in the cut,0,2010-04-14,0.214
2006,['liquid mind'],0.16699999999999998,0,5INLKzjb8a6SrwI3xik6DN,-23.029,breathe in me,0,2006-03-14,0.0499
2002,['red hot chili peppers'],0.34600000000000003,0,3ZIw7nCYObqthuWCuDrCu0,-4.669,venice queen,0,2002-07-09,0.0426
2000,['tamia'],0.519,0,4tQXXFad6eReU2jDjE9UuP,-5.2139999999999995,love me in a special way,0,2000-10-01,0.0419
2004,['grupo laberinto'],0.8759999999999999,0,4tewKr4JfLdLMAVdxSPwxf,-6.256,el canelo,0,2004-02-20,0.0911
2010,['willie colón'],0.527,0,6VQ2fI8goSX8mpSvytXkXR,-8.309,idilio,1,2010-06-08,0.0398
2001,['alicia keys'],0.485,0,6FyPqOyyNJt5t7FICy1cdm,-11.504000000000001,never felt this way,0,2001-06-26,0.0393
2018,"['nonsense stinks', 'daugse']",0.753,1,36Q0hocNgzQFUgrzbgQ9ca,-10.045,on my way,0,2018-06-01,0.085
2019,['tate mcrae'],0.6729999999999999,0,4k3uABcX9iaGlt5pRJhumi,-6.029,stupid,1,2019-12-06,0.0416
2001,['john mayer'],0.502,0,2Knlcf82LF6hp6Bf0gldtN,-6.64,3x5,0,2001-08-16,0.0275
2017,['tyler childers'],0.672,0,48nZLOpJOINkICPWpUuhaN,-9.656,universal sound,1,2017-08-04,0.0368
2009,"['frédéric chopin', 'alexandre tharaud']",0.22,0,7gXWx5DBR5MfsFBzPm9zSS,-14.514000000000001,"chopin: ballade no. 1 in g minor, op. 23",0,2009-11-23,0.0395
2014,['bebe rexha'],0.474,1,5LtNBCM2ve0SxP0dlRVvMu,-6.77,i'm gonna show you crazy,1,2014-12-19,0.0649
2020,['nav'],0.955,0,0oAaQfGlKYKHciaZ3OixSh,-5.242000000000001,nasty,0,2020-11-11,0.0667
2010,['you me at six'],0.381,0,4GMCZUi6cVQJ5wPWwJ36rW,-3.614,underdog,1,2010-01-01,0.0869
2018,['selena gomez'],0.601,0,4hQ6UGyWQIGJmHSo0J88JW,-4.856,back to you - from 13 reasons why – season 2 soundtrack,1,2018-05-10,0.0486
2018,['ic3peak'],0.526,0,1PPXvuqGAF3UCbsveKoOIV,-7.6320000000000014,смерти больше нет,1,2018-09-28,0.0813
2018,"['louis the child', 'joey purp']",0.895,1,6mUwMth1MQT8NVSMI7lKjx,-7.9689999999999985,shake something (feat. joey purp),1,2018-03-08,0.18600000000000005
2002,"['jay-z', 'm.o.p.']",0.593,1,1gDO4sC8rmI5QVPOQIwxPK,-3.915,u don't know - remix,0,2002-11-12,0.324
2006,['the killers'],0.532,0,1Rr17slUHwVRkDz4A2TUcM,-3.662,bling (confession of a king),0,2006-09-27,0.0467
2020,['gucci mane'],0.742,1,2h2rGgW5eJHFAvoDBBPkfP,-3.65,heavy,0,2020-11-19,0.0401
2015,['frank sinatra'],0.40700000000000003,0,4ODWgs1CVAZKDbryEodjiz,-5.32,"theme from new york, new york",1,2015-04-21,0.03
2016,['james newton howard'],0.08199999999999999,0,6e9OGvs2eyNWlJWoGBpabH,-33.355,a close friend,1,2016-11-18,0.0466
2005,"['dangerdoom', 'mf doom']",0.71,0,7HkDRGZ7Xa9jho4XmMa5PQ,-8.939,sofa king,0,2005-10-17,0.27699999999999997
2007,['ray price'],0.35200000000000004,0,4cIGNFaKpoVuJfVvixS0mU,-15.414000000000001,for the good times,0,2007-05-29,0.0311
2001,['blink-182'],0.519,0,3YD9EehnGOf88rGSZFrnHg,-4.939,stay together for the kids,1,2001,0.0356
2016,['fleurie'],0.603,0,1gzXHWAGYKbaHubERNp0Ox,-10.815999999999999,soldier,1,2016-09-19,0.0297
2002,['coldplay'],0.26899999999999996,0,2uQ4px5SPONsgcUpulywIQ,-10.463,amsterdam,1,2002-08-08,0.0296
2013,['james vincent mcmorrow'],0.41100000000000003,0,4Q3m2WAmHWXJYSTvDdifXZ,-8.177,cavalier,0,2013-01-14,0.0404
2003,['machine head'],0.314,1,2WK78upCkuvhkJcrHlEEyI,-5.761,imperium,0,2003-12-16,0.111
2011,['tyrese'],0.335,0,7m24jIM7r9LuzILUqO3zrA,-8.283999999999999,stay,0,2011-01-01,0.0399
2010,['pancho barraza'],0.466,0,7iPyJwlRvbkLYAuSSMnKH6,-5.902,mi enemigo el amor,1,2010-12-09,0.0523
2012,['mercyme'],0.449,0,1R0OILfWpYasl5pNrN4zDl,-4.8919999999999995,the hurt & the healer,0,2012-05-22,0.0402
2003,['less than jake'],0.322,0,2zPrdI7V4Pik4He87Nhdbl,-3.4760000000000004,look what happened,0,2003-05-19,0.192
2005,['kenny chesney'],0.535,0,6EcFGkWSXRFr4GsErroGWT,-12.687999999999999,something sexy about the rain,0,2005-01-25,0.0318
2011,['fionn regan'],0.466,0,7FyEGqO2tpOxIkVYunP8qL,-21.991,dogwood blossom,0,2011-08-16,0.0553
2000,['los ángeles azules'],0.81,0,2kTmdRNECSsMJ1y1FCVdw5,-8.932,quiero ser,0,2000-01-01,0.0626
2002,['aventura'],0.7859999999999999,0,4iTtqoImVortyy7MHw51Cv,-8.481,enséñame a olvidar,0,2002,0.044000000000000004
2020,['sasha sloan'],0.718,0,04NMWz4ctkuILV6mUR2iWp,-6.596,lie,1,2020-08-07,0.0381
2001,['john williams'],0.183,0,15yScQGLH5QOuXm9XbhnPb,-21.272,leaving hogwarts,1,2001-10-30,0.0375
2005,"['50 cent', 'young buck']",0.48700000000000004,1,4dzoJSn9EC4F1pDmHwea3B,-3.911,i'll whip ya head boy,1,2005-01-01,0.204
2008,['stick figure'],0.7709999999999999,0,5nQSg6EQO1ncmFnYLsKq8X,-7.0,so good,0,2008-01-01,0.0813
2015,['neck deep'],0.542,0,4oVdhvxZrKQTM9ZsUIZa3S,-7.728,december,1,2015-08-14,0.0272
2001,['la ley'],0.643,0,5Em7MA991Gn3yhheaul0CX,-6.3820000000000014,mentira,1,2001-08-28,0.0287
2007,['playa limbo'],0.8690000000000001,0,4u8snuKA78YNkJujLeh7Ht,-7.058,el eco de tu voz,1,2007-06-01,0.0374
2010,['calibre 50'],0.657,0,4sIBLdG3xSwJi8bV7xFSH2,-4.308,polvo y nada,0,2010-01-01,0.0429
2017,['bao huy'],0.731,0,5olye3TSHlhFKoHXrAiMt2,-4.621,ngày xuân vui cưới,0,2017-03-22,0.0642
2000,['wu-tang clan'],0.774,1,7kcNhA0sxxLXBJOIYm6NFu,-5.785,gravel pit,0,2000-11-20,0.293
2005,['eminem'],0.8420000000000001,1,0fMWtRhzOoWoCo7dRHVEEa,-7.103,fack,1,2005-12-06,0.0796
2014,['samnsk'],0.653,0,1ay3v8q02WQPKACTT5Qrf6,-5.224,the siberian simphony 2014 - necola remix,0,2014-12-30,0.19
2007,['t.k. soul'],0.653,0,0jYJjQ4Z4QqM6O4scuokUW,-4.672,try me,0,2007-12-15,0.0283
2002,['3 doors down'],0.53,0,3WbphvawbMZ8FyqDxYGdSQ,-5.6110000000000015,when i'm gone,1,2002-11-12,0.0284
2014,"['space jesus', 'clay parnell', 'rory ""sweet boy"" dolan']",0.732,0,5F3t5WgLyBX2W7un8IXiLD,-8.074,"hmu (feat. clay parnell & rory ""sweet boy"" dolan)",1,2014-05-05,0.261
2014,['starset'],0.32799999999999996,0,4j41Du0uMXJrfEY7Xe9CDO,-6.772,carnivore,1,2014,0.0786
2006,['amon amarth'],0.231,0,1Fj3SwH4PwLL0N1y6e0ojz,-4.051,cry of the black birds,0,2006-10-03,0.0654
2000,['mötley crüe'],0.546,0,5SdogfU4lpC9QRwJvAdWYW,-5.188,hell on high heels,0,2000,0.0391
2011,['j. cole'],0.727,1,3l6lmZCaZdnc90MI2BktqP,-8.613999999999999,lost ones,1,2011-09-27,0.29
2009,['wisin & yandel'],0.775,0,6Zdjh0uRQPt22BPckJgvEj,-4.59,abusadora,1,2009-01-01,0.0503
2014,['kongos'],0.654,0,2kWowW0k4oFymhkr7LmvzO,-3.803,come with me now,1,2014-01-27,0.0401
2004,['seether'],0.444,0,3d0kFlQbmNvQCukTHU72N9,-2.989,fine again,0,2004-01-01,0.028999999999999998
2007,['stevie nicks'],0.59,0,2id8E4WvczfKHB4LHI7Np3,-6.28,edge of seventeen,1,2007-03-27,0.0439
2004,['hap palmer'],0.6629999999999999,0,2d85Zcuzp4zMrSZS19qHnS,-6.416,wiggy wiggles freeze dance,0,2004-01-01,0.376
2006,['eliane elias'],0.509,0,4gx7UBlipR1ZAkJq2d36Mr,-13.779000000000002,save your love for me,0,2006-08-22,0.0311
2017,['shannon lay'],0.552,0,1vNfYCzcCJz0FY7MVVA9lM,-18.014,recording 15,1,2017-09-22,0.0306
2000,"['jay-z', 'memphis bleek', 'amil']",0.784,1,5RpSXFipAX2W6zo4HnHScn,-5.3210000000000015,hey papi - album version - explicit,0,2000-01-01,0.316
2016,['drake'],0.6940000000000001,1,4cRBqWBjuccCowYVHFlXK6,-7.82,redemption,1,2016-05-06,0.11599999999999999
